SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
248129,Cash loans,F,N,N,0,90000.0,360000.0,23436.0,360000.0,Family,Commercial associate,Higher education,Civil marriage,Rented apartment,0.009549,-9654,-392,-9414.0,-2129,,1,1,1,1,1,0,Secretaries,2.0,2,2,THURSDAY,11,0,0,0,1,1,0,Business Entity Type 3,0.3307668441448559,0.2858978721410488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-1806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
350870,Cash loans,F,N,Y,0,166500.0,420894.0,21618.0,301500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21184,365243,-9148.0,-4350,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,1,0,0,XNA,,0.4738012012831454,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1283.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
233121,Cash loans,M,N,Y,0,157500.0,495000.0,23944.5,495000.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.018209,-11676,-909,-5690.0,-3963,,1,1,0,1,0,0,High skill tech staff,2.0,3,3,TUESDAY,13,0,0,0,1,1,0,Industry: type 4,0.4620373914408357,0.5305837372917174,0.7281412993111438,,,0.9781,,,,0.069,0.0417,,,,0.012,,,,,0.9782,,,,0.069,0.0417,,,,0.0125,,,,,0.9781,,,,0.069,0.0417,,,,0.0123,,,,,0.0101,"Stone, brick",No,0.0,0.0,0.0,0.0,-240.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
249245,Cash loans,F,N,Y,0,270000.0,769500.0,24822.0,769500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-20724,-5818,-552.0,-4276,,1,1,1,1,1,1,,2.0,1,1,WEDNESDAY,13,0,1,1,0,1,1,Business Entity Type 3,0.9031860169467556,0.6265536696014592,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
392164,Cash loans,F,N,N,0,157500.0,452745.0,35901.0,409500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-10251,-920,-4859.0,-2899,,1,1,0,1,1,0,Managers,1.0,2,2,THURSDAY,8,0,0,0,0,0,0,Self-employed,,0.1900942789072681,,0.0825,0.0427,0.9901,0.8640000000000001,0.0292,0.08,0.069,0.375,0.4167,,0.0672,0.0833,0.0,0.0,0.084,0.0443,0.9901,0.8693,0.0294,0.0806,0.069,0.375,0.4167,,0.0735,0.0868,0.0,0.0,0.0833,0.0427,0.9901,0.8658,0.0294,0.08,0.069,0.375,0.4167,,0.0684,0.0848,0.0,0.0,reg oper account,block of flats,0.1122,Panel,No,0.0,0.0,0.0,0.0,-419.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
252139,Cash loans,M,Y,Y,1,225000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.001276,-8418,-278,-2839.0,-1099,21.0,1,1,0,1,0,0,Drivers,3.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,,0.4102931148956896,,0.0672,0.0498,0.9866,0.8164,0.0104,0.0,0.1034,0.1733,0.2167,0.0356,0.0625,0.039,0.0008,0.035,0.0641,0.0643,0.9866,0.8301,0.009000000000000001,0.0,0.069,0.1667,0.2083,0.0205,0.055999999999999994,0.0302,0.0,0.0,0.0635,0.054000000000000006,0.9866,0.8256,0.009000000000000001,0.0,0.1034,0.1667,0.2083,0.028999999999999998,0.0522,0.037000000000000005,0.0,0.0225,reg oper account,block of flats,0.0366,Panel,No,2.0,0.0,2.0,0.0,-812.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
279246,Cash loans,M,N,Y,0,270000.0,284400.0,16456.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.005144,-24044,365243,-5101.0,-4565,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.21847283289467606,0.7407990879702335,0.166,0.1065,0.9925,0.8912,0.0339,0.16,0.1379,0.375,0.4167,0.0723,0.1345,0.1693,0.0039,0.0012,0.1691,0.1105,0.9926,0.8955,0.0342,0.1611,0.1379,0.375,0.4167,0.0739,0.1469,0.1764,0.0039,0.0013,0.1676,0.1065,0.9925,0.8927,0.0342,0.16,0.1379,0.375,0.4167,0.0735,0.1368,0.1724,0.0039,0.0012,reg oper spec account,block of flats,0.152,Panel,No,0.0,0.0,0.0,0.0,-1534.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
352846,Cash loans,M,Y,Y,0,157500.0,1436850.0,42142.5,1125000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.019689,-10033,-1399,-4169.0,-1599,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Construction,,0.4588528898367978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
394547,Cash loans,M,N,Y,0,135000.0,143910.0,15498.0,135000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.008473999999999999,-20046,-828,-8020.0,-483,,1,1,0,1,1,0,Drivers,1.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.4686739214318355,0.8802684803872619,0.0093,,0.9697,0.5852,0.0012,0.0,0.0345,0.0417,0.0833,0.0151,0.0076,0.0103,0.0,0.0,0.0095,,0.9697,0.6014,0.0012,0.0,0.0345,0.0417,0.0833,0.0154,0.0083,0.0107,0.0,0.0,0.0094,,0.9697,0.5907,0.0012,0.0,0.0345,0.0417,0.0833,0.0153,0.0077,0.0104,0.0,0.0,reg oper account,block of flats,0.0087,"Stone, brick",No,0.0,0.0,0.0,0.0,-315.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
363540,Cash loans,F,N,Y,0,157500.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-10993,-4271,-3946.0,-2118,,1,1,0,1,0,0,Core staff,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Military,0.5145441316855218,0.2569415654397932,0.4135967602644276,0.0124,0.0653,0.9796,0.4764,0.0027,0.0,0.1034,0.0417,0.0833,0.0101,0.0101,0.0092,0.0,0.0039,0.0126,0.0677,0.9618,0.4969,0.0028,0.0,0.1034,0.0417,0.0833,0.0103,0.011000000000000001,0.0,0.0,0.0,0.0125,0.0653,0.9796,0.4834,0.0028,0.0,0.1034,0.0417,0.0833,0.0102,0.0103,0.0093,0.0,0.004,not specified,block of flats,0.0161,Others,No,4.0,0.0,4.0,0.0,-290.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
414714,Cash loans,F,N,Y,1,54000.0,342000.0,16074.0,342000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009657,-15973,-2207,-4190.0,-3904,,1,1,1,1,1,0,Accountants,3.0,2,2,SUNDAY,13,0,0,0,0,0,0,Bank,0.6657951689799861,0.5981433775055043,0.5136937663039473,0.0124,0.0,0.9747,0.6532,0.0011,0.0,0.069,0.0417,0.0417,0.0,0.0084,0.0097,0.0077,0.0028,0.0126,0.0,0.9747,0.6668,0.0011,0.0,0.069,0.0417,0.0417,0.0,0.0092,0.0101,0.0078,0.003,0.0125,0.0,0.9747,0.6578,0.0011,0.0,0.069,0.0417,0.0417,0.0,0.0086,0.0098,0.0078,0.0029,reg oper account,block of flats,0.0082,"Stone, brick",No,2.0,0.0,2.0,0.0,-2512.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
425515,Cash loans,F,N,Y,0,112500.0,257562.0,13279.5,184500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.003813,-10852,-486,-512.0,-27,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Industry: type 3,0.27724214796080754,0.3714003518952902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-982.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
156273,Cash loans,F,N,Y,0,28575.0,47970.0,4743.0,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23355,365243,-4775.0,-5066,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,XNA,,0.7283437220516248,0.7992967832109371,0.0124,0.0,0.9702,0.5920000000000001,0.0015,0.0,0.069,0.0417,0.0833,0.0328,0.0101,0.0155,0.0,0.0,0.0126,0.0,0.9702,0.608,0.0015,0.0,0.069,0.0417,0.0833,0.0335,0.011000000000000001,0.0162,0.0,0.0,0.0125,0.0,0.9702,0.5975,0.0015,0.0,0.069,0.0417,0.0833,0.0334,0.0103,0.0158,0.0,0.0,reg oper account,block of flats,0.013000000000000001,Block,No,1.0,1.0,1.0,1.0,-276.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
227950,Cash loans,F,N,N,0,45000.0,201663.0,13603.5,166500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-15720,-813,-9010.0,-4750,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.5243937489291546,0.6352204165437688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-738.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
168652,Cash loans,F,N,N,1,180000.0,584766.0,24903.0,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-15585,-2165,-4757.0,-687,,1,1,0,1,0,0,Accountants,3.0,2,2,SATURDAY,15,0,0,0,0,0,0,Self-employed,0.7626093764593241,0.5444123898423613,0.21155076420525776,0.2691,0.3102,0.9811,0.7416,0.1261,0.0,0.5517,0.1667,0.2083,0.1848,0.2185,0.2199,0.0039,0.2186,0.2742,0.322,0.9811,0.7517,0.1273,0.0,0.5517,0.1667,0.2083,0.18899999999999997,0.2388,0.2291,0.0039,0.2314,0.2717,0.3102,0.9811,0.7451,0.1269,0.0,0.5517,0.1667,0.2083,0.188,0.2223,0.2239,0.0039,0.2232,reg oper account,block of flats,0.2895,"Stone, brick",No,0.0,0.0,0.0,0.0,-1461.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
324273,Cash loans,F,Y,Y,0,180000.0,1125000.0,47794.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-21878,-4760,-13844.0,-4349,9.0,1,1,0,1,1,1,Medicine staff,2.0,2,2,FRIDAY,14,0,0,0,0,1,1,Medicine,0.5044666540228845,0.4386514382293459,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
222580,Revolving loans,F,N,Y,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19924,-2303,-7020.0,-2532,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,7,0,0,0,0,0,0,Other,0.6908937028692927,0.6590426519468555,0.6577838002083306,0.1162,0.0649,0.9866,0.8164,0.0331,0.06,0.0517,0.3438,0.3854,0.059000000000000004,0.0946,0.0905,0.001,0.0088,0.0756,0.0581,0.9856,0.8105,0.0308,0.0403,0.0345,0.3333,0.375,0.0416,0.0661,0.0779,0.0,0.0,0.114,0.0603,0.9866,0.8189,0.0322,0.06,0.0517,0.3333,0.375,0.057999999999999996,0.0932,0.0901,0.0,0.0,reg oper account,block of flats,0.0763,"Stone, brick",No,8.0,0.0,8.0,0.0,-1235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
425339,Cash loans,M,Y,Y,0,81000.0,254700.0,20250.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-19405,-3221,-12889.0,-2953,8.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,7,0,0,0,0,0,0,Self-employed,0.7319715057882775,0.6712133429417366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-3164.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
403773,Cash loans,F,N,N,0,112500.0,528633.0,25429.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-18834,-971,-6540.0,-2386,,1,1,0,1,1,0,Waiters/barmen staff,2.0,2,2,SUNDAY,19,0,0,0,0,0,0,Self-employed,,0.7530382368734583,0.7922644738669378,0.0443,0.0496,0.9608,,,0.0,0.1724,0.125,,0.0715,,0.0546,,0.0349,0.0452,0.0515,0.9608,,,0.0,0.1724,0.125,,0.0731,,0.0509,,0.0369,0.0448,0.0496,0.9608,,,0.0,0.1724,0.125,,0.0727,,0.0555,,0.0356,,block of flats,0.0474,"Stone, brick",No,0.0,0.0,0.0,0.0,-2696.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
258786,Cash loans,F,Y,Y,0,112500.0,1035832.5,30415.5,904500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-19742,365243,-4263.0,-3277,12.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.2653117484731741,0.7252764347002191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2582.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
409483,Cash loans,M,Y,Y,0,270000.0,835380.0,42781.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612000000000002,-11419,-2392,-5655.0,-3765,11.0,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,9,0,0,0,1,1,0,Self-employed,0.20896215520214545,0.4733160083048938,0.3656165070113335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,-2213.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238321,Cash loans,F,N,Y,0,135000.0,888840.0,29506.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.007305,-16627,-6945,-1544.0,-89,,1,1,1,1,1,0,Core staff,1.0,3,3,MONDAY,7,0,0,0,0,0,0,School,0.5791609093987211,0.5956546602720741,0.4014074137749511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
158110,Revolving loans,F,N,Y,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14059,-762,-7600.0,-3989,,1,1,0,1,0,0,Laborers,3.0,1,1,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.5502203506706437,0.4561097392782771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455872,Cash loans,M,N,N,1,225000.0,824823.0,24246.0,688500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.003813,-9262,-1979,-4142.0,-1865,,1,1,0,1,0,0,Cleaning staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Government,,0.5397278954452489,0.5424451438613613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1327.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
226665,Cash loans,F,N,N,0,202500.0,450000.0,21780.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.004849,-20753,365243,-658.0,-4212,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.7822644866084408,0.7835651912348591,0.6706517530862718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1361.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
431604,Cash loans,F,Y,N,1,382500.0,706410.0,67203.0,679500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-16386,-5121,-9674.0,-5095,6.0,1,1,0,1,0,0,Accountants,2.0,1,1,TUESDAY,11,0,0,0,0,0,0,University,0.8318290306150684,0.7538222812278162,0.6610235391308081,0.0742,0.0418,0.9871,0.8232,0.0118,0.08,0.069,0.3333,0.375,,0.0605,0.0761,0.0,0.0,0.0756,0.0434,0.9871,0.8301,0.012,0.0806,0.069,0.3333,0.375,,0.0661,0.0793,0.0,0.0,0.0749,0.0418,0.9871,0.8256,0.0119,0.08,0.069,0.3333,0.375,,0.0616,0.0775,0.0,0.0,reg oper account,block of flats,0.0599,Panel,No,1.0,0.0,1.0,0.0,-1262.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
256420,Cash loans,M,N,N,0,171000.0,254700.0,24192.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-9981,-206,-4689.0,-2574,,1,1,0,1,1,0,High skill tech staff,1.0,1,1,MONDAY,19,0,0,0,0,0,0,Other,,0.6427817418614312,0.633031641417419,0.1031,0.0801,0.9737,0.6396,0.0107,0.0,0.1724,0.1667,0.0417,0.1074,0.0841,0.083,0.0,0.0,0.105,0.0831,0.9737,0.6537,0.0108,0.0,0.1724,0.1667,0.0417,0.1098,0.0918,0.0865,0.0,0.0,0.1041,0.0801,0.9737,0.6444,0.0107,0.0,0.1724,0.1667,0.0417,0.1092,0.0855,0.0845,0.0,0.0,reg oper account,block of flats,0.0658,Panel,No,0.0,0.0,0.0,0.0,-371.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
199543,Revolving loans,M,N,N,2,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10061,-1717,-389.0,-2162,,1,1,0,1,0,0,Drivers,4.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.2353921954075395,0.008709180986636167,0.4902575124990026,0.1485,0.0677,0.9861,0.8096,0.0337,0.04,0.0345,0.3333,0.375,0.0297,0.1202,0.094,0.0039,0.0019,0.1513,0.0703,0.9861,0.8171,0.0341,0.0403,0.0345,0.3333,0.375,0.0304,0.1313,0.098,0.0039,0.002,0.1499,0.0677,0.9861,0.8121,0.034,0.04,0.0345,0.3333,0.375,0.0302,0.1223,0.0957,0.0039,0.002,reg oper account,block of flats,0.0919,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
307637,Cash loans,M,N,Y,0,81000.0,225000.0,12694.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-24204,365243,-1134.0,-4159,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.051059508368802985,0.3490552510751822,0.0825,,0.9752,,,0.0,0.1379,0.1667,,,,0.0429,,0.0764,0.084,,0.9752,,,0.0,0.1379,0.1667,,,,0.0447,,0.0809,0.0833,,0.9752,,,0.0,0.1379,0.1667,,,,0.0437,,0.078,,block of flats,0.0503,"Stone, brick",No,3.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
429276,Cash loans,M,Y,Y,2,202500.0,1061599.5,31041.0,927000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.018634,-13403,-346,-566.0,-4228,1.0,1,1,0,1,0,0,,4.0,2,2,WEDNESDAY,9,0,1,1,0,1,1,Business Entity Type 3,,0.6149920946113956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
186123,Revolving loans,M,N,N,0,135000.0,270000.0,13500.0,270000.0,Family,Working,Lower secondary,Civil marriage,House / apartment,0.018634,-10366,-773,-9597.0,-916,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Other,0.13752930836803495,0.1512036552876496,0.3996756156233169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
359865,Cash loans,F,Y,N,0,148500.0,485640.0,44671.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.02461,-10185,-772,-4179.0,-861,12.0,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5451445012812287,0.6263042766749393,0.1113,0.0187,0.9762,0.6736,0.0315,0.0,0.069,0.1667,0.0417,0.0167,0.0899,0.0483,0.0039,0.057999999999999996,0.1134,0.0194,0.9762,0.6864,0.0318,0.0,0.069,0.1667,0.0417,0.017,0.0983,0.0504,0.0039,0.0614,0.1124,0.0187,0.9762,0.6779999999999999,0.0317,0.0,0.069,0.1667,0.0417,0.0169,0.0915,0.0492,0.0039,0.0592,reg oper account,block of flats,0.0657,"Stone, brick",No,1.0,0.0,1.0,0.0,-2969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
